Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Production_log,Yield_log,Area_log,Fertilizer_log,Pesticide_log
Moong(Green Gram),2017,Kharif     ,West Bengal,2813.0,2185,1830.0,442878.72,1068.94,0.829,7.689828668736484,0.6037693694087286,7.942362237674335,13.001053499745753,6.975357851117348
Moong(Green Gram),2017,Rabi       ,West Bengal,1658.0,1465,1830.0,261035.52,630.04,0.771111111,7.290292882446597,0.5716070959631143,7.413970290190444,12.472415599888116,6.447369251974216
Moong(Green Gram),2017,Summer     ,West Bengal,57617.0,44182,1830.0,9071220.48,21894.46,0.938571429,10.696095378697706,0.6619513250125404,10.961590297866028,16.020617485570643,9.994034588377673
Niger seed,2017,Kharif     ,West Bengal,3230.0,1998,1830.0,508531.2,1227.4,0.644285714,7.6004023345004,0.497306073504716,8.080546965824498,13.139283815966396,7.113467788566667
Other  Rabi pulses,2017,Rabi       ,West Bengal,543.0,384,1830.0,85489.92,206.34,0.81,5.953243334287785,0.5933268452777344,6.298949246855942,11.356165450454947,5.334359957894966
Other Kharif pulses,2017,Kharif     ,West Bengal,7822.0,6327,1830.0,1231495.68,2972.36,0.66,8.75273950944749,0.5068176023684519,8.96482339168508,14.023740800639786,7.997447905475593
Peas & beans (Pulses),2017,Rabi       ,West Bengal,17964.0,20203,1830.0,2828252.16,6826.32,1.135454545,9.913635883587943,0.7586795256595943,9.79618069954762,14.855169821086772,8.828687489031083
Potato,2017,Rabi       ,West Bengal,430615.0,14920198,1830.0,67796025.6,163633.7,30.97954545,16.518226490452548,3.4650964937338125,12.972972020676792,18.032014146473536,12.005391783349674
Potato,2017,Summer     ,West Bengal,1130.0,12440,1830.0,177907.2,429.4,7.6,9.42875274891449,2.151762203259462,7.030857476116121,12.089022965902512,6.064715008847575
Ragi,2017,Autumn     ,West Bengal,3379.0,3368,1830.0,531989.76,1284.02,0.82,8.122371243406553,0.598836501088704,8.125630988477065,13.184381399751896,7.158529561410534
Rapeseed &Mustard,2017,Rabi       ,West Bengal,616798.0,738372,1830.0,97108677.12,234383.24,0.965909091,13.512204395955115,0.6759547800658153,13.332298479958865,18.391341302285532,12.364717098929706
Rice,2017,Autumn     ,West Bengal,249341.0,633542,1830.0,39256247.04,94749.58,2.45,13.359083153314307,1.2383742310432684,12.426580727042701,17.485621175256473,11.45900324429797
Rice,2017,Summer     ,West Bengal,1295678.0,4671912,1830.0,203991544.3,492357.64,3.375714286,15.357079181741474,1.476069771854666,14.07454544003013,19.133589106341795,13.106962673013902
Rice,2017,Winter     ,West Bengal,3992412.0,11010468,1830.0,628565345.3,1517116.56,2.684545455,16.21435710543012,1.304147167965212,15.199906367976022,20.25895055242759,14.232322750384114
Safflower,2017,Kharif     ,West Bengal,101.0,99,1830.0,15901.44,38.38,0.8825,4.605170185988092,0.6326006806919117,4.624972813284271,9.674227835554174,3.6732580732109796
Sannhamp,2017,Kharif     ,West Bengal,745.0,3638,1830.0,117292.8,283.1,5.828,8.19946419761216,1.9210318049321942,6.61472560020376,11.672437177319665,5.649326288860142
Sesamum,2017,Autumn     ,West Bengal,813.0,662,1830.0,127998.72,308.94,0.828333333,6.4967749901858625,0.6034048048767685,6.70196036600254,11.759783355399362,5.736378730359189
Sesamum,2017,Summer     ,West Bengal,243728.0,238134,1830.0,38372536.32,92616.64,0.952857143,12.380593018732004,0.6692935017536977,12.403812231302483,17.46285258774073,11.436234899252327
Sesamum,2017,Winter     ,West Bengal,1276.0,872,1830.0,200893.44,484.88,0.765555556,6.771935555839602,0.5684654034641359,7.152268856032539,12.210534874959626,6.1859616798320705
Small millets,2017,Autumn     ,West Bengal,633.0,443,1830.0,99659.52,240.54,0.693333333,6.095824562432225,0.5266989727254304,6.452048954437226,11.509524889562101,5.487035090847229
Small millets,2017,Rabi       ,West Bengal,1267.0,1024,1830.0,199476.48,481.46,1.105,6.932447891572509,0.7443154671343447,7.145196134997171,12.203456626734866,6.178898015788112
Soyabean,2017,Kharif     ,West Bengal,398.0,380,1830.0,62661.12,151.24,0.883333333,5.942799375126701,0.6330432563132488,5.988961416889864,11.045512397320378,5.025458222987894
Sugarcane,2017,Whole Year ,West Bengal,19160.0,1737321,1830.0,3016550.4,7280.8,90.57526316,14.367855405129964,4.517161182370823,9.860632242229698,14.91962481633323,8.893133363376062
Sunflower,2017,Kharif     ,West Bengal,7382.0,9055,1830.0,1162222.08,2805.16,1.27,9.111182800442965,0.8197798314933114,8.906935339059165,13.965845177314273,7.939572279706782
Tobacco,2017,Whole Year ,West Bengal,13985.0,17672,1830.0,2201798.4,5314.3,1.29,9.779793330189797,0.8285518175661483,9.545812108263812,14.604785493114088,8.578344733209486
Urad,2017,Kharif     ,West Bengal,67548.0,45383,1830.0,10634757.12,25668.24,0.582631579,10.722914899006403,0.459089017867253,11.120608539429766,16.17963826258726,10.153048666882299
Urad,2017,Rabi       ,West Bengal,10454.0,9583,1830.0,1645877.76,3972.52,0.733076923,9.16785032035523,0.5498983969382311,9.254835611862735,14.313785000155162,8.287407630713483
Wheat,2017,Rabi       ,West Bengal,117360.0,362744,1830.0,18477158.4,44596.8,2.676666667,12.80145538705392,1.3020065446879632,11.673009933571292,16.73204590024168,10.705439809437262
Arhar/Tur,2018,Kharif     ,Arunachal Pradesh,816.0,705,2992.9,132355.2,285.6,0.848125,6.559615237493242,0.6141716116246047,6.705639094860003,11.793252052043487,5.6580875153940715
Dry chillies,2018,Whole Year ,Arunachal Pradesh,3630.0,10346,2992.9,588786.0,1270.5,2.795,9.24445190160495,1.3336844108475931,8.197263371414335,13.285819767348716,7.147952584862174
Ginger,2018,Whole Year ,Arunachal Pradesh,7880.0,55948,2992.9,1278136.0,2758.0,6.178636364,10.932195840479363,1.9711094435743026,8.97221007835365,14.060914106922286,7.922623574217286
Groundnut,2018,Kharif     ,Arunachal Pradesh,921.0,903,2992.9,149386.2,322.35,1.265,6.806829360392176,0.8175747589349973,6.826545223556594,11.914296871972969,5.778735327892602
Maize,2018,Kharif     ,Arunachal Pradesh,51000.0,78030,2992.9,8272200.0,17850.0,1.659090909,11.264861462612437,0.9779843008453069,10.839600519357369,15.928411174274594,9.789814808047552
Masoor,2018,Rabi       ,Arunachal Pradesh,453.0,352,2992.9,73476.6,158.55,0.869166667,5.8664680569332965,0.6254926989224492,6.118097198041348,11.204735876846819,5.072357352724253
Moong(Green Gram),2018,Kharif     ,Arunachal Pradesh,1313.0,1339,2992.9,212968.6,459.55,1.09,7.200424892944957,0.7371640659767197,7.1808311990445555,12.26890471150097,6.132421427434244
Other  Rabi pulses,2018,Rabi       ,Arunachal Pradesh,1268.0,815,2992.9,205669.6,443.8,0.746875,6.704414354964107,0.5578284773613269,7.1459844677143876,12.234031138833945,6.097624742936373
Other Kharif pulses,2018,Kharif     ,Arunachal Pradesh,2496.0,2321,2992.9,404851.2,873.6,0.951818182,7.7501841622578365,0.6687613391854723,7.822845290279774,12.911277341210894,6.77376663897882
Peas & beans (Pulses),2018,Kharif     ,Arunachal Pradesh,672.0,680,2992.9,108998.4,235.2,1.021904762,6.523562306149512,0.7040400185987902,6.511745329644728,11.599097656608974,5.464678903763262
Peas & beans (Pulses),2018,Rabi       ,Arunachal Pradesh,3690.0,5775,2992.9,598518.0,1291.5,1.735714286,8.661466680572662,1.0063925666757805,8.213652703029998,13.302213549508016,7.164333606382584
Potato,2018,Whole Year ,Arunachal Pradesh,6175.0,44118,2992.9,1001585.0,2161.25,6.735909091,10.694645807652732,2.0458730066600213,8.728426091704613,13.8170953015945,7.678904625186621
Rapeseed &Mustard,2018,Rabi       ,Arunachal Pradesh,28206.0,28735,2992.9,4575013.2,9872.1,1.245714286,10.265905971101926,0.8090236380729736,10.247325453073348,15.336120360512078,9.197569166193803
Rice,2018,Kharif     ,Arunachal Pradesh,133200.0,239998,2992.9,21605040.0,46620.0,1.737727273,12.388390035648781,1.007128113796932,11.799614544567753,16.888437225055235,10.74980636238115
Sesamum,2018,Kharif     ,Arunachal Pradesh,2053.0,1831,2992.9,332996.6,718.55,0.874444444,7.513163545234075,0.6283123189845503,7.627544390488503,12.7158905617294,6.578626016616183
Small millets,2018,Kharif     ,Arunachal Pradesh,26775.0,27402,2992.9,4342905.0,9371.25,1.021363636,10.218407775433768,0.7037723509843927,10.195261242891162,15.284054267257856,9.14550847447464
Soyabean,2018,Kharif     ,Arunachal Pradesh,3132.0,4438,2992.9,508010.4,1096.2,1.495714286,8.398184404834035,0.9145749752051338,8.049746290952191,13.138259167253707,7.000516759063448
Sugarcane,2018,Whole Year ,Arunachal Pradesh,2130.0,45792,2992.9,345486.0,745.5,23.578,10.731886519993346,3.2018517338624055,7.664346632098617,12.752710294853888,6.615395616979245
Sunflower,2018,Kharif     ,Arunachal Pradesh,573.0,468,2992.9,92940.6,200.55,0.851818182,6.150602768446279,0.6161679575385275,6.352629396319567,11.439726617898575,5.306037489563175
Turmeric,2018,Whole Year ,Arunachal Pradesh,820.0,3731,2992.9,133004.0,287.0,4.379090909,8.224699561967235,1.6825193838733317,6.710523109452428,11.798142000482217,5.662960480135946
Urad,2018,Kharif     ,Arunachal Pradesh,1144.0,1028,2992.9,185556.8,400.4,0.987,6.9363427358340495,0.6866259635696798,7.0431599159883405,12.131121702791948,5.9949584363622375
Urad,2018,Rabi       ,Arunachal Pradesh,1448.0,1385,2992.9,234865.6,506.8,1.0635,7.234177179749849,0.7244035702104994,7.278628942320682,12.366772972372132,6.230087669270578
Wheat,2018,Rabi       ,Arunachal Pradesh,3930.0,7742,2992.9,637446.0,1375.5,2.151818182,8.954544488386723,1.1479794869562483,8.27664912542186,13.365226415303724,7.227299324582662
other oilseeds,2018,Kharif     ,Arunachal Pradesh,715.0,649,2992.9,115973.0,250.25,1.14,6.476972362889683,0.76080582903376,6.573680166960646,11.661121307034808,5.526448459373285
Arhar/Tur,2018,Kharif     ,Bihar,17102.0,31680,1521.4,2773944.4,5985.7,1.898235294,10.363472411086743,1.064102032459063,9.74700916569969,14.83578119689464,8.697295621101311
Bajra,2018,Kharif     ,Bihar,3109.0,3525,1521.4,504279.8,1088.15,1.124,8.167919362957816,0.7533011033796925,8.04237800517328,13.13088853476419,6.993152854494365
Barley,2018,Rabi       ,Bihar,14265.0,28393,1521.4,2313783.0,4992.75,1.794444444,10.25393313422352,1.027633319050483,9.565634362837983,14.654394837521467,8.515942409514585
Castor seed,2018,Kharif     ,Bihar,85.0,82,1521.4,13787.0,29.75,0.992,4.418840607796598,0.6891391591624065,4.454347296253507,9.531553927636756,3.4258899942525267
Coriander,2018,Whole Year ,Bihar,2539.0,2298,1521.4,411825.8,888.65,0.912,7.740229524763182,0.6481498146292096,7.8399193600125825,12.928358151594194,6.790828126952845
Garlic,2018,Whole Year ,Bihar,1780.0,2675,1521.4,288716.0,623.0,1.530833333,7.892078421248119,0.9285486291379481,7.484930283289661,12.573202248572745,6.436150368369428
Ginger,2018,Whole Year ,Bihar,452.0,838,1521.4,73314.4,158.2,1.883333333,6.732210706467206,1.0589470321600714,6.115892125483034,11.202525961305728,5.0701612734102826
Gram,2018,Rabi       ,Bihar,56477.0,67692,1521.4,9160569.4,19766.95,1.216333333,11.122738056213281,0.7958541786018096,10.941606460775276,16.03041900545393,9.8918172183249
Groundnut,2018,Kharif     ,Bihar,856.0,873,1521.4,138843.2,299.6,1.006666667,6.773080375655535,0.6964749708187329,6.75343791859778,11.84110772016641,5.705780477318874
Horse-gram,2018,Kharif     ,Bihar,9912.0,8965,1521.4,1607726.4,3469.2,0.912666667,9.101194924715385,0.6484984290653402,9.201602306032898,14.290332186986477,8.151967508167571
Jowar,2018,Kharif     ,Bihar,716.0,763,1521.4,116135.2,250.6,1.08,6.638567789166521,0.7323678937132266,6.57507584059962,11.662518919258677,5.527840524826286
Jute,2018,Kharif     ,Bihar,70634.0,928636,1521.4,11456834.8,24721.9,12.475,13.74147319870202,2.600836116795061,11.165281051345765,16.254097122923536,10.115485218606745
Khesari,2018,Rabi       ,Bihar,50452.0,51379,1521.4,8183314.4,17658.2,0.854545455,10.847004270663875,0.6176396282968982,10.828797488830443,15.917607932088265,9.77901217301862
Linseed,2018,Rabi       ,Bihar,9657.0,8195,1521.4,1566365.4,3379.95,0.853,9.011401509358791,0.6168059473032227,9.175541866433488,14.264269100068665,8.12591201407443
Maize,2018,Autumn     ,Bihar,223317.0,464137,1521.4,36222017.4,78160.95,2.154375,13.047937200782782,1.1487903781123898,12.31635204362564,17.405177734985067,11.266538235228374
Maize,2018,Rabi       ,Bihar,282344.0,2098443,1521.4,45796196.8,98820.4,5.559705882,14.556706675671812,1.8809457668899008,12.550885006426387,17.639711628171025,11.501069459472024
Maize,2018,Summer     ,Bihar,163817.0,631331,1521.4,26571117.4,57335.95,3.415151515,13.355587152125402,1.4850421517003618,12.00651133447352,17.09533540943575,10.956700546533282
Masoor,2018,Rabi       ,Bihar,147914.0,148026,1521.4,23991650.8,51769.9,0.924210526,11.905149968539911,0.654515767255395,11.904393063434538,16.993216486134607,10.854583494330504
Mesta,2018,Kharif     ,Bihar,14483.0,28018,1521.4,2349142.6,5069.05,2.113076923,10.24063813046042,1.1356116014015278,9.580799870885532,14.669561394169305,8.531105958469539
Moong(Green Gram),2018,Kharif     ,Bihar,9155.0,5315,1521.4,1484941.0,3204.25,0.6025,8.578476419833136,0.47156490981268806,9.122164681072457,14.210886272217126,8.07254536943281
Moong(Green Gram),2018,Summer     ,Bihar,160470.0,113163,1521.4,26028234.0,56164.5,0.767368421,11.63659337297034,0.5694916724531747,11.985868519868387,17.074692468294536,10.93605796837736
Onion,2018,Rabi       ,Bihar,13014.0,170865,1521.4,2110870.8,4554.9,11.76916667,12.048634902558666,2.54703341106313,9.473857817428666,14.562611595474266,8.424178375248049
Other  Rabi pulses,2018,Rabi       ,Bihar,1118.0,1123,1521.4,181339.6,391.3,1.002307692,7.024649030453636,0.6943003613912685,7.020190708311925,12.10813230989646,5.972026853215507
Other Kharif pulses,2018,Kharif     ,Bihar,2049.0,1630,1521.4,332347.8,717.15,0.853157895,7.396948602621014,0.6168911541425258,7.6255950721324535,12.713940298811787,6.576678460877832
Peas & beans (Pulses),2018,Rabi       ,Bihar,16545.0,17147,1521.4,2683599.0,5790.75,1.0215625,9.749636827717868,0.7038707272561675,9.713899659750128,14.80266973467087,8.664189770150578
Potato,2018,Rabi       ,Bihar,84227.0,1076879,1521.4,13661619.4,29479.45,13.51289474,13.889578529317975,2.6750375466540968,11.341282686518422,16.430101028790567,10.291482610772931
Potato,2018,Winter     ,Bihar,73008.0,1109773,1521.4,11841897.6,25552.8,14.90944444,13.919666948954886,2.766912922821097,11.19833800020246,16.28715452929442,10.148541312557285
Ragi,2018,Kharif     ,Bihar,2883.0,3088,1521.4,467622.6,1009.05,1.144285714,8.035602692918582,0.7628064964568128,7.96693349840484,13.055418977794055,6.917755113560471
Rapeseed &Mustard,2018,Rabi       ,Bihar,80586.0,103954,1521.4,13071049.2,28205.1,1.206842105,11.551713392177488,0.7915625818969845,11.297092625163456,16.385910434323392,10.247293545590862
Rice,2018,Autumn     ,Bihar,445393.0,615668,1521.4,72242744.6,155887.55,1.439545455,13.330464760435701,0.8918117330167454,13.006714562677399,18.095542472995287,11.956896607832972
Rice,2018,Summer     ,Bihar,60400.0,136281,1521.4,9796880.0,21140.0,2.205,11.82248154733496,1.1647120903726333,11.008760940077243,16.097574627677528,9.958969561995133
Rice,2018,Winter     ,Bihar,2653929.0,5403580,1521.4,430467283.8,928875.15,1.809210526,15.50257243989708,1.032903492269936,14.791552118243864,19.88038188544847,13.741730693515793
Safflower,2018,Rabi       ,Bihar,88.0,71,1521.4,14273.6,30.8,0.81,4.276666119016055,0.5933268452777344,4.48863636973214,9.566237013115853,3.459466289786131
Sannhamp,2018,Kharif     ,Bihar,772.0,624,1521.4,125218.4,270.2,0.829230769,6.437751649736401,0.6038955336749426,6.650279048587422,11.73782267772098,5.60285655606624
Sesamum,2018,Kharif     ,Bihar,1619.0,1381,1521.4,262601.8,566.65,0.854583333,7.231287004327616,0.6176600525000825,7.3901814282264295,12.47839790339871,6.341505031610542
Small millets,2018,Kharif     ,Bihar,9317.0,6996,1521.4,1511217.4,3260.95,0.779166667,8.853236764745898,0.5761450900739868,9.139703292376742,14.22842677084968,8.090080455043864
Sugarcane,2018,Whole Year ,Bihar,225567.0,20116277,1521.4,36586967.4,78948.45,65.4878125,16.8170398960234,4.197018660188994,12.326376944573601,17.41520268032428,11.27656305322507
Sunflower,2018,Rabi       ,Bihar,7308.0,10355,1521.4,1185357.6,2557.8,1.3865,9.245321340871428,0.8698278574638142,8.896861744480391,13.985555902806128,7.8472936775759825
Tobacco,2018,Whole Year ,Bihar,10809.0,18925,1521.4,1753219.8,3783.15,1.75375,9.848291917068178,1.0129636191344158,9.288226910633254,14.376965111476492,8.238576569978068
Turmeric,2018,Whole Year ,Bihar,2981.0,3082,1521.4,483518.2,1043.35,1.027058824,8.03365842788615,0.7065858872757207,8.000349495324684,13.08884630353172,6.951149961301326
Urad,2018,Kharif     ,Bihar,8180.0,7312,1521.4,1326796.0,2863.0,0.892307692,8.89740886527095,0.6377970853141788,9.009569671513699,14.09827832497319,7.9599745280805365
Wheat,2018,Rabi       ,Bihar,2156652.0,6465905,1521.4,349808954.4,754828.2,2.959473684,15.68205369958065,1.3761111083525195,14.584068040849173,19.672897721707628,13.534246777472827
Arhar/Tur,2018,Kharif     ,Chhattisgarh,62420.0,29962,1515.5,10124524.0,21847.0,0.526666667,10.307718566129479,0.4230867096763245,11.041657036202691,16.130471256276152,9.99186466315354
Bajra,2018,Kharif     ,Chhattisgarh,44.0,26,1515.5,7136.8,15.4,0.591666667,3.295836866004329,0.464781685474008,3.8066624897703196,8.87315988460461,2.797281334830153
Bajra,2018,Whole Year ,Chhattisgarh,1397.0,29445,1515.5,226593.4,488.95,17.50217391,10.290313356425354,2.9178882338293275,7.242797922793756,12.330916914119742,6.194303345081828
Barley,2018,Rabi       ,Chhattisgarh,1698.0,1356,1515.5,275415.6,594.3,0.864285714,7.213031659834869,0.6228779845601324,7.4377951216719325,12.526040139422406,6.389065480159345
Castor seed,2018,Kharif     ,Chhattisgarh,49.0,20,1515.5,7947.8,17.15,0.286,3.044522437723423,0.25153662581542763,3.912023005428146,8.98077625285905,2.8986705607108596
Coriander,2018,Whole Year ,Chhattisgarh,1452.0,387,1515.5,235514.4,508.2,0.299583333,5.961005339623274,0.26204370001527383,7.2813856635702825,12.369531583081912,6.232840866683252
Cotton(lint),2018,Whole Year ,Chhattisgarh,1433.0,2253,1515.5,232432.6,501.55,1.668,7.720461694599722,0.9813291280533772,7.2682230211595655,12.35635987182271,6.219695137470749
Dry chillies,2018,Whole Year ,Chhattisgarh,6686.0,4185,1515.5,1084469.2,2340.1,0.595769231,8.339500903005945,0.46735589646790765,8.80792062205398,13.89660213077103,7.7583761833662725
